queryID, query, similarity
1034,"""food"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.2119032469664499
1035,"""food"" ""cancer"" -is:retweet -is:quote -is:reply",0.10695252349632875
1036,"""food"" ""tumor"" -is:retweet -is:quote -is:reply",0.0705372291739369
1037,"""food"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.05746704165515591
1038,"""food"" ""melanoma"" -is:retweet -is:quote -is:reply",0.018998467190255067
1039,"""food"" ""malignancy"" -is:retweet -is:quote -is:reply",0.08592884341499636
1040,"""food"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.009556754604558376
1041,"""food"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.19407637392188923
1042,"""food"" ""diabetes"" -is:retweet -is:quote -is:reply",0.2142140448394784
1043,"""food"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.18733350630834353
1044,"""food"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.24194898538747517
1045,"""food"" ""heart failure"" -is:retweet -is:quote -is:reply",0.1415290527834938
1046,"""food"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.22849870829437574
1047,"""food"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.11426071202509795
1048,"""food"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.21917960436470943
1049,"""food"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.19419408538022462
1050,"""food"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.22992220460361712
1051,"""food"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.21745698700667407
1052,"""food"" ""stroke"" -is:retweet -is:quote -is:reply",0
1053,"""food"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.2260437682346791
1054,"""food"" ""heart attack"" -is:retweet -is:quote -is:reply",0.1222210812080545
1055,"""food"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.16312489869527147
1056,"""food"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.3345963536963453
1057,"""food"" ""children"" -is:retweet -is:quote -is:reply",0.2801744108362789
1058,"""food"" ""child"" -is:retweet -is:quote -is:reply",0.21184513081173853
1059,"""food"" ""kid"" -is:retweet -is:quote -is:reply",0.09660373082424609
1060,"""food"" ""youngster"" -is:retweet -is:quote -is:reply",0.1226199577159267
1061,"""food"" ""minor"" -is:retweet -is:quote -is:reply",0
1062,"""food"" ""baby"" -is:retweet -is:quote -is:reply",0.2295073809949128
1063,"""food"" ""girl"" -is:retweet -is:quote -is:reply",0.08535914333796692
1064,"""food"" ""boy"" -is:retweet -is:quote -is:reply",0.023584462914735666
1065,"""food"" ""baby"" -is:retweet -is:quote -is:reply",0.2295073809949128
1066,"""food"" ""teenager"" -is:retweet -is:quote -is:reply",0.02116013902229618
1067,"""food"" ""infant"" -is:retweet -is:quote -is:reply",0.2026028893815564
1068,"""food"" ""adolescent"" -is:retweet -is:quote -is:reply",0.13506928662246478
1069,"""food"" ""juvenile"" -is:retweet -is:quote -is:reply",0.11270527542776705
1070,"""food"" ""kiddie"" -is:retweet -is:quote -is:reply",0
1071,"""food"" ""youth"" -is:retweet -is:quote -is:reply",0.17394226581308922
1072,"""food"" ""fitness"" -is:retweet -is:quote -is:reply",0.305564156322893
1073,"""food"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.3093677641000847
1074,"""nutrient"" ""nutrition"" -is:retweet -is:quote -is:reply",0.6983038380624312
1075,"""nutrient"" ""nutriment"" -is:retweet -is:quote -is:reply",0.7621561245595888
1076,"""nutrient"" ""nourishment"" -is:retweet -is:quote -is:reply",0.617731480130608
1077,"""nutrient"" ""sustenance"" -is:retweet -is:quote -is:reply",0.5441703723229753
1078,"""nutrient"" ""aliment"" -is:retweet -is:quote -is:reply",0.42474333739606934
1079,"""nutrient"" ""alimentation"" -is:retweet -is:quote -is:reply",0.43443534921358584
1080,"""nutrient"" ""victuals"" -is:retweet -is:quote -is:reply",0.11957957261107613
1081,"""nutrient"" ""economical resources"" -is:retweet -is:quote -is:reply",0.4994999042543051
1082,"""nutrient"" ""physical exercise"" -is:retweet -is:quote -is:reply",0.4717252626158388
1083,"""nutrient"" ""exercise"" -is:retweet -is:quote -is:reply",0.42972217167201127
1084,"""nutrient"" ""exercising"" -is:retweet -is:quote -is:reply",0.41179331682448117
1085,"""nutrient"" ""physical exertion"" -is:retweet -is:quote -is:reply",0.4324470658478355
1086,"""nutrient"" ""workout"" -is:retweet -is:quote -is:reply",0.3879139195744167
1087,"""nutrient"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.5277931421371274
1088,"""nutrient"" ""sexual education"" -is:retweet -is:quote -is:reply",0.2785603378623537
1089,"""nutrient"" ""activities"" -is:retweet -is:quote -is:reply",0.3564065078434037
1090,"""nutrient"" ""activity"" -is:retweet -is:quote -is:reply",0.45279217433538155
1091,"""nutrient"" ""activeness"" -is:retweet -is:quote -is:reply",0.4553680053874105
1092,"""nutrient"" ""bodily process"" -is:retweet -is:quote -is:reply",0.49643052840211405
1093,"""nutrient"" ""body process"" -is:retweet -is:quote -is:reply",0.5157226875555916
1094,"""nutrient"" ""bodily function"" -is:retweet -is:quote -is:reply",0.5123034133777102
1095,"""nutrient"" ""natural process"" -is:retweet -is:quote -is:reply",0.5747469279931259
1096,"""nutrient"" ""natural action"" -is:retweet -is:quote -is:reply",0.4782563064961288
1097,"""nutrient"" ""computer"" -is:retweet -is:quote -is:reply",0.2673212519171038
1098,"""nutrient"" ""computing machine"" -is:retweet -is:quote -is:reply",0.3717857511268872
1099,"""nutrient"" ""computing device"" -is:retweet -is:quote -is:reply",0.4109992159776065
1100,"""nutrient"" ""information processing system"" -is:retweet -is:quote -is:reply",0.502941785892855
1101,"""nutrient"" ""smartphone"" -is:retweet -is:quote -is:reply",0.2460094213999106
1102,"""nutrient"" ""IPhone"" -is:retweet -is:quote -is:reply",0.06252580647749256
1103,"""nutrient"" ""Android"" -is:retweet -is:quote -is:reply",0.19476795853427278
1104,"""nutrient"" ""television"" -is:retweet -is:quote -is:reply",0.05124589338902284
1105,"""nutrient"" ""tv"" -is:retweet -is:quote -is:reply",0
1106,"""nutrient"" ""tv set"" -is:retweet -is:quote -is:reply",0.03213444254260873
1107,"""nutrient"" ""health"" -is:retweet -is:quote -is:reply",0.37202945377406765
1108,"""nutrient"" ""wellness"" -is:retweet -is:quote -is:reply",0.47478595843622057
1109,"""nutrient"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.4237604853723999
1110,"""nutrient"" ""NCD"" -is:retweet -is:quote -is:reply",0.10881798874255627
1111,"""nutrient"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.417680224591928
1112,"""nutrient"" ""disease"" -is:retweet -is:quote -is:reply",0.3667071488939087
1113,"""nutrient"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.4515859263345547
1114,"""nutrient"" ""asthma"" -is:retweet -is:quote -is:reply",0.2752745958430815
1115,"""nutrient"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.4515085638144612
1116,"""nutrient"" ""COPD"" -is:retweet -is:quote -is:reply",0.19776576888682115
1117,"""nutrient"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.3051545047956594
1118,"""nutrient"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.3724074472637581
1119,"""nutrient"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.2724785241405333
1120,"""nutrient"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.4158582785866407
1121,"""nutrient"" ""cancer"" -is:retweet -is:quote -is:reply",0.25512559722508477
1122,"""nutrient"" ""tumor"" -is:retweet -is:quote -is:reply",0.3646661081170695
1123,"""nutrient"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.22316755325744658
1124,"""nutrient"" ""melanoma"" -is:retweet -is:quote -is:reply",0.28572554070220485
1125,"""nutrient"" ""malignancy"" -is:retweet -is:quote -is:reply",0.3692762423732352
1126,"""nutrient"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.22800764097837745
1127,"""nutrient"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.4374504322702387
1128,"""nutrient"" ""diabetes"" -is:retweet -is:quote -is:reply",0.3504286435451618
1129,"""nutrient"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.40471887229477466
1130,"""nutrient"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.4661884448658904
1131,"""nutrient"" ""heart failure"" -is:retweet -is:quote -is:reply",0.30390553614244326
1132,"""nutrient"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.45789156631403033
1133,"""nutrient"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.3475498019615567
1134,"""nutrient"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.39957657328820106
1135,"""nutrient"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.4105659359465326
1136,"""nutrient"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.491011381704245
1137,"""nutrient"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.39398099898617167
1138,"""nutrient"" ""stroke"" -is:retweet -is:quote -is:reply",0.1602198491203115
1139,"""nutrient"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.48181181040762483
1140,"""nutrient"" ""heart attack"" -is:retweet -is:quote -is:reply",0.2181380661572808
1141,"""nutrient"" ""unstable angina"" -is:retweet -is:quote -is:reply",0.3901145885878089
1142,"""nutrient"" ""high blood pressure"" -is:retweet -is:quote -is:reply",0.4819658606792524
1143,"""nutrient"" ""children"" -is:retweet -is:quote -is:reply",0.2303274698816818
1144,"""nutrient"" ""child"" -is:retweet -is:quote -is:reply",0.2705472591104429
1145,"""nutrient"" ""kid"" -is:retweet -is:quote -is:reply",0.059067905824309874
1146,"""nutrient"" ""youngster"" -is:retweet -is:quote -is:reply",0.20519013272670852
1147,"""nutrient"" ""minor"" -is:retweet -is:quote -is:reply",0.1526677891263605
1148,"""nutrient"" ""baby"" -is:retweet -is:quote -is:reply",0.2213203796004749
1149,"""nutrient"" ""girl"" -is:retweet -is:quote -is:reply",0.08018690090890625
1150,"""nutrient"" ""boy"" -is:retweet -is:quote -is:reply",0.01985275743964902
1151,"""nutrient"" ""baby"" -is:retweet -is:quote -is:reply",0.2213203796004749
1152,"""nutrient"" ""teenager"" -is:retweet -is:quote -is:reply",0
1153,"""nutrient"" ""infant"" -is:retweet -is:quote -is:reply",0.30962585652580826
1154,"""nutrient"" ""adolescent"" -is:retweet -is:quote -is:reply",0.26009328017039984
1155,"""nutrient"" ""juvenile"" -is:retweet -is:quote -is:reply",0.20539332594172965
1156,"""nutrient"" ""kiddie"" -is:retweet -is:quote -is:reply",0
1157,"""nutrient"" ""youth"" -is:retweet -is:quote -is:reply",0.10435061219768349
1158,"""nutrient"" ""fitness"" -is:retweet -is:quote -is:reply",0.4037333373620153
1159,"""nutrient"" ""physical fitness"" -is:retweet -is:quote -is:reply",0.4547800802498662
1160,"""solid food"" ""nutrition"" -is:retweet -is:quote -is:reply",0.5713084705572757
1161,"""solid food"" ""nutriment"" -is:retweet -is:quote -is:reply",0.5649212156755774
1162,"""solid food"" ""nourishment"" -is:retweet -is:quote -is:reply",0.5396000432953959
1163,"""solid food"" ""sustenance"" -is:retweet -is:quote -is:reply",0.5257599414582047
1164,"""solid food"" ""aliment"" -is:retweet -is:quote -is:reply",0.38950872634681183
1165,"""solid food"" ""alimentation"" -is:retweet -is:quote -is:reply",0.33624551998974633
1166,"""solid food"" ""victuals"" -is:retweet -is:quote -is:reply",0.17128134946557477
1167,"""solid food"" ""economical resources"" -is:retweet -is:quote -is:reply",0.4670650475758561
1168,"""solid food"" ""physical exercise"" -is:retweet -is:quote -is:reply",0.37289840018337156
1169,"""solid food"" ""exercise"" -is:retweet -is:quote -is:reply",0.31888360804166455
1170,"""solid food"" ""exercising"" -is:retweet -is:quote -is:reply",0.3776515094065975
1171,"""solid food"" ""physical exertion"" -is:retweet -is:quote -is:reply",0.3259922207284424
1172,"""solid food"" ""workout"" -is:retweet -is:quote -is:reply",0.29941822035004584
1173,"""solid food"" ""sleep quality"" -is:retweet -is:quote -is:reply",0.5199461288420515
1174,"""solid food"" ""sexual education"" -is:retweet -is:quote -is:reply",0.22977919608387387
1175,"""solid food"" ""activities"" -is:retweet -is:quote -is:reply",0.3367322304757207
1176,"""solid food"" ""activity"" -is:retweet -is:quote -is:reply",0.331807163125413
1177,"""solid food"" ""activeness"" -is:retweet -is:quote -is:reply",0.3621524460529418
1178,"""solid food"" ""bodily process"" -is:retweet -is:quote -is:reply",0.36176334684615663
1179,"""solid food"" ""body process"" -is:retweet -is:quote -is:reply",0.3987023623133912
1180,"""solid food"" ""bodily function"" -is:retweet -is:quote -is:reply",0.3135769563060107
1181,"""solid food"" ""natural process"" -is:retweet -is:quote -is:reply",0.4987915896262046
1182,"""solid food"" ""natural action"" -is:retweet -is:quote -is:reply",0.40830226372070805
1183,"""solid food"" ""computer"" -is:retweet -is:quote -is:reply",0.2541599524945379
1184,"""solid food"" ""computing machine"" -is:retweet -is:quote -is:reply",0.40227512718637415
1185,"""solid food"" ""computing device"" -is:retweet -is:quote -is:reply",0.36604556689461004
1186,"""solid food"" ""information processing system"" -is:retweet -is:quote -is:reply",0.4287683530552869
1187,"""solid food"" ""smartphone"" -is:retweet -is:quote -is:reply",0.2667843638498417
1188,"""solid food"" ""IPhone"" -is:retweet -is:quote -is:reply",0
1189,"""solid food"" ""Android"" -is:retweet -is:quote -is:reply",0.07120267778201919
1190,"""solid food"" ""television"" -is:retweet -is:quote -is:reply",0.12981548164067688
1191,"""solid food"" ""tv"" -is:retweet -is:quote -is:reply",0.028230245982451545
1192,"""solid food"" ""tv set"" -is:retweet -is:quote -is:reply",0.1243879064224302
1193,"""solid food"" ""health"" -is:retweet -is:quote -is:reply",0.3569383872262643
1194,"""solid food"" ""wellness"" -is:retweet -is:quote -is:reply",0.44857997683650536
1195,"""solid food"" ""noncommunicable disease"" -is:retweet -is:quote -is:reply",0.290207226040353
1196,"""solid food"" ""NCD"" -is:retweet -is:quote -is:reply",0
1197,"""solid food"" ""chronic disease"" -is:retweet -is:quote -is:reply",0.24800705814449248
1198,"""solid food"" ""disease"" -is:retweet -is:quote -is:reply",0.21142128361966228
1199,"""solid food"" ""chronic respiratory disease"" -is:retweet -is:quote -is:reply",0.27825670556087057
1200,"""solid food"" ""asthma"" -is:retweet -is:quote -is:reply",0.10868188883138209
1201,"""solid food"" ""chronic obstructive pulmonary disease"" -is:retweet -is:quote -is:reply",0.2768669373249157
1202,"""solid food"" ""COPD"" -is:retweet -is:quote -is:reply",0.03405847518813206
1203,"""solid food"" ""lung cancer"" -is:retweet -is:quote -is:reply",0.13767091395395467
1204,"""solid food"" ""cystic fibrosis"" -is:retweet -is:quote -is:reply",0.20620985980033957
1205,"""solid food"" ""sleep apnea"" -is:retweet -is:quote -is:reply",0.1728369594644992
1206,"""solid food"" ""occupational lung disease"" -is:retweet -is:quote -is:reply",0.25159945135890693
1207,"""solid food"" ""cancer"" -is:retweet -is:quote -is:reply",0.12864913436156872
1208,"""solid food"" ""tumor"" -is:retweet -is:quote -is:reply",0.14349077798401483
1209,"""solid food"" ""carcinoma"" -is:retweet -is:quote -is:reply",0.10850838098504645
1210,"""solid food"" ""melanoma"" -is:retweet -is:quote -is:reply",0.08057055422441417
1211,"""solid food"" ""malignancy"" -is:retweet -is:quote -is:reply",0.15951206737585402
1212,"""solid food"" ""lymphoma"" -is:retweet -is:quote -is:reply",0.052411901548446285
1213,"""solid food"" ""malignant neoplastic disease"" -is:retweet -is:quote -is:reply",0.27488603386351407
1214,"""solid food"" ""diabetes"" -is:retweet -is:quote -is:reply",0.2015380748124412
1215,"""solid food"" ""insulin-dependent"" -is:retweet -is:quote -is:reply",0.30326790321318686
1216,"""solid food"" ""cardiovascular disease"" -is:retweet -is:quote -is:reply",0.2764833712147458
1217,"""solid food"" ""heart failure"" -is:retweet -is:quote -is:reply",0.22605173939337933
1218,"""solid food"" ""heart muscle disease"" -is:retweet -is:quote -is:reply",0.30224673157864373
1219,"""solid food"" ""cardiomyopathy"" -is:retweet -is:quote -is:reply",0.17006148885308037
1220,"""solid food"" ""heart valve disease"" -is:retweet -is:quote -is:reply",0.28869293016602343
1221,"""solid food"" ""pericardial disease"" -is:retweet -is:quote -is:reply",0.23046006573730662
1222,"""solid food"" ""peripheral vascular disease"" -is:retweet -is:quote -is:reply",0.30531846824630604
1223,"""solid food"" ""rheumatic heart disease"" -is:retweet -is:quote -is:reply",0.26971490680141447
1224,"""solid food"" ""stroke"" -is:retweet -is:quote -is:reply",0.06056422524508107
1225,"""solid food"" ""vascular disease"" -is:retweet -is:quote -is:reply",0.2812522823863583
1226,"""solid food"" ""heart attack"" -is:retweet -is:quote -is:reply",0.17873887771157793
